"Index"	"Med"	"LCI"	"HCI"	"ID"	"GrazeTime"	"Plot"	"Sample"	"Year"	"Treatment"	"Block"
"SRATG"	3.21739130434783	1.35	6.21739130434783	"24H_7_3_2018"	"24H"	"7"	"3"	"2018"	"LO"	"3"
"BNDVI"	0.541818181818182	0.210526315789474	0.826771653543307	"24H_7_4_2017"	"24H"	"7"	"4"	"2017"	"LO"	"3"
"BWDR"	-0.496437054631829	-0.734104046242775	0.0265486725663717	"24H_7_4_2017"	"24H"	"7"	"4"	"2017"	"LO"	"3"
"CHIG"	1.02752293577982	0.245989304812834	3.75	"24H_7_4_2017"	"24H"	"7"	"4"	"2017"	"LO"	"3"
"GNDVI"	0.339393939393939	0.10952380952381	0.652173913043478	"24H_7_4_2017"	"24H"	"7"	"4"	"2017"	"LO"	"3"
"SRATG"	2.02752293577982	1.24598930481283	4.75	"24H_7_4_2017"	"24H"	"7"	"4"	"2017"	"LO"	"3"
"BNDVI"	0.532258064516129	0.21025641025641	0.761006289308176	"24H_7_4_2018"	"24H"	"7"	"4"	"2018"	"LO"	"3"
"BWDR"	-0.506493506493506	-0.734234234234234	-0.151515151515152	"24H_7_4_2018"	"24H"	"7"	"4"	"2018"	"LO"	"3"
"CHIG"	2.32758620689655	0.345679012345679	6	"24H_7_4_2018"	"24H"	"7"	"4"	"2018"	"LO"	"3"
"GNDVI"	0.537848605577689	0.147368421052632	0.75	"24H_7_4_2018"	"24H"	"7"	"4"	"2018"	"LO"	"3"
"SRATG"	3.32758620689655	1.34567901234568	7	"24H_7_4_2018"	"24H"	"7"	"4"	"2018"	"LO"	"3"
"BNDVI"	0.559440559440559	0.238888888888889	0.827586206896552	"24H_7_5_2017"	"24H"	"7"	"5"	"2017"	"LO"	"3"
"BWDR"	-0.477139507620164	-0.720025109855618	0.0291262135922331	"24H_7_5_2017"	"24H"	"7"	"5"	"2017"	"LO"	"3"
"CHIG"	1.2125	0.255555555555556	3.86363636363636	"24H_7_5_2017"	"24H"	"7"	"5"	"2017"	"LO"	"3"
"GNDVI"	0.377431906614786	0.113300492610837	0.65891472868217	"24H_7_5_2017"	"24H"	"7"	"5"	"2017"	"LO"	"3"
"SRATG"	2.2125	1.25555555555556	4.86363636363636	"24H_7_5_2017"	"24H"	"7"	"5"	"2017"	"LO"	"3"
"BNDVI"	0.486381322957198	0.171428571428571	0.645320197044335	"24H_7_5_2018"	"24H"	"7"	"5"	"2018"	"LO"	"3"
"BWDR"	-0.551116333725029	-0.75226586102719	-0.366223908918406	"24H_7_5_2018"	"24H"	"7"	"5"	"2018"	"LO"	"3"
"CHIG"	2.29508196721311	0.289617486338798	4.47826086956522	"24H_7_5_2018"	"24H"	"7"	"5"	"2018"	"LO"	"3"
"GNDVI"	0.534351145038168	0.126491646778043	0.691275167785235	"24H_7_5_2018"	"24H"	"7"	"5"	"2018"	"LO"	"3"
"SRATG"	3.29508196721311	1.2896174863388	5.47826086956522	"24H_7_5_2018"	"24H"	"7"	"5"	"2018"	"LO"	"3"
"BNDVI"	0.544	0.232432432432432	0.827160493827161	"24H_8_1_2017"	"24H"	"8"	"1"	"2017"	"NO"	"3"
"BWDR"	-0.494102228047182	-0.723300970873786	0.0277777777777778	"24H_8_1_2017"	"24H"	"8"	"1"	"2017"	"NO"	"3"
"CHIG"	1.07865168539326	0.251496130545926	3.45833333333333	"24H_8_1_2017"	"24H"	"8"	"1"	"2017"	"NO"	"3"
"GNDVI"	0.35036496350365	0.111701782260293	0.633587786259542	"24H_8_1_2017"	"24H"	"8"	"1"	"2017"	"NO"	"3"
"SRATG"	2.07865168539326	1.25149613054593	4.45833333333333	"24H_8_1_2017"	"24H"	"8"	"1"	"2017"	"NO"	"3"
"BNDVI"	0.516483516483517	0.175115207373272	0.758620689655172	"24H_8_1_2018"	"24H"	"8"	"1"	"2018"	"NO"	"3"
"BWDR"	-0.522491349480969	-0.750611246943765	-0.15702479338843	"24H_8_1_2018"	"24H"	"8"	"1"	"2018"	"NO"	"3"
"CHIG"	2.21538461538462	0.284023668639053	6.26315789473684	"24H_8_1_2018"	"24H"	"8"	"1"	"2018"	"NO"	"3"
"GNDVI"	0.525547445255474	0.124352331606218	0.75796178343949	"24H_8_1_2018"	"24H"	"8"	"1"	"2018"	"NO"	"3"
"SRATG"	3.21538461538462	1.28402366863905	7.26315789473684	"24H_8_1_2018"	"24H"	"8"	"1"	"2018"	"NO"	"3"
"BNDVI"	0.550877192982456	0.205263157894737	0.837209302325581	"24H_8_2_2017"	"24H"	"8"	"2"	"2017"	"NO"	"3"
"BWDR"	-0.48664343786295	-0.736630247268545	0.0604026845637584	"24H_8_2_2017"	"24H"	"8"	"2"	"2017"	"NO"	"3"
"CHIG"	1.15686274509804	0.244444444444444	3.83333333333333	"24H_8_2_2017"	"24H"	"8"	"2"	"2017"	"NO"	"3"
"GNDVI"	0.366459627329193	0.108910891089109	0.657142857142857	"24H_8_2_2017"	"24H"	"8"	"2"	"2017"	"NO"	"3"
"SRATG"	2.15686274509804	1.24444444444444	4.83333333333333	"24H_8_2_2017"	"24H"	"8"	"2"	"2017"	"NO"	"3"
"BNDVI"	0.491935483870968	0.183294663573086	0.689446348254437	"24H_8_2_2018"	"24H"	"8"	"2"	"2018"	"NO"	"3"
"BWDR"	-0.54601226993865	-0.746898263027295	-0.295327468595085	"24H_8_2_2018"	"24H"	"8"	"2"	"2018"	"NO"	"3"
"CHIG"	2.22222222222222	0.301075268817204	5	"24H_8_2_2018"	"24H"	"8"	"2"	"2018"	"NO"	"3"
"GNDVI"	0.526315789473684	0.130841121495327	0.714285714285714	"24H_8_2_2018"	"24H"	"8"	"2"	"2018"	"NO"	"3"
"SRATG"	3.22222222222222	1.3010752688172	6	"24H_8_2_2018"	"24H"	"8"	"2"	"2018"	"NO"	"3"
"BNDVI"	0.543859649122807	0.21038961038961	0.829059829059829	"24H_8_3_2017"	"24H"	"8"	"3"	"2017"	"NO"	"3"
"BWDR"	-0.494252873563218	-0.734169994295493	0.033816425120773	"24H_8_3_2017"	"24H"	"8"	"3"	"2017"	"NO"	"3"
"CHIG"	1.11494252873563	0.245901639344262	3.95	"24H_8_3_2017"	"24H"	"8"	"3"	"2017"	"NO"	"3"
"GNDVI"	0.357933579335793	0.109489051094891	0.663865546218487	"24H_8_3_2017"	"24H"	"8"	"3"	"2017"	"NO"	"3"
"SRATG"	2.11494252873563	1.24590163934426	4.95	"24H_8_3_2017"	"24H"	"8"	"3"	"2017"	"NO"	"3"
"BNDVI"	0.518518518518518	0.211401425178147	0.723404255319149	"24H_8_3_2018"	"24H"	"8"	"3"	"2018"	"NO"	"3"
"BWDR"	-0.52046783625731	-0.733681462140992	-0.232227488151659	"24H_8_3_2018"	"24H"	"8"	"3"	"2018"	"NO"	"3"
"CHIG"	2.40983606557377	0.331490936743435	5	"24H_8_3_2018"	"24H"	"8"	"3"	"2018"	"NO"	"3"
"GNDVI"	0.546468401486989	0.142179809284531	0.714285714285714	"24H_8_3_2018"	"24H"	"8"	"3"	"2018"	"NO"	"3"
"SRATG"	3.40983606557377	1.33149093674344	6	"24H_8_3_2018"	"24H"	"8"	"3"	"2018"	"NO"	"3"
"BNDVI"	0.548148148148148	0.234866828087167	0.863247863247863	"24H_8_4_2017"	"24H"	"8"	"4"	"2017"	"NO"	"3"
"BWDR"	-0.489621489621489	-0.722070844686649	0.153439153439153	"24H_8_4_2017"	"24H"	"8"	"4"	"2017"	"NO"	"3"
"CHIG"	1.01818181818182	0.247252747252747	3.55882352941176	"24H_8_4_2017"	"24H"	"8"	"4"	"2017"	"NO"	"3"
"GNDVI"	0.337349397590361	0.110024449877751	0.64021164021164	"24H_8_4_2017"	"24H"	"8"	"4"	"2017"	"NO"	"3"
"SRATG"	2.01818181818182	1.24725274725275	4.55882352941176	"24H_8_4_2017"	"24H"	"8"	"4"	"2017"	"NO"	"3"
"BNDVI"	0.501831501831502	0.247863247863248	0.670731707317073	"24H_8_4_2018"	"24H"	"8"	"4"	"2018"	"NO"	"3"
"BWDR"	-0.536723163841808	-0.715399610136452	-0.326781326781327	"24H_8_4_2018"	"24H"	"8"	"4"	"2018"	"NO"	"3"
"CHIG"	2.17543859649123	0.416149068322981	4.58620689655172	"24H_8_4_2018"	"24H"	"8"	"4"	"2018"	"NO"	"3"
"GNDVI"	0.521008403361345	0.172236503856041	0.696335078534031	"24H_8_4_2018"	"24H"	"8"	"4"	"2018"	"NO"	"3"
"SRATG"	3.17543859649123	1.41614906832298	5.58620689655172	"24H_8_4_2018"	"24H"	"8"	"4"	"2018"	"NO"	"3"
"BNDVI"	0.54	0.227397260273973	0.835616438356164	"24H_8_5_2017"	"24H"	"8"	"5"	"2017"	"NO"	"3"
"BWDR"	-0.498371335504886	-0.725826193390453	0.0551181102362205	"24H_8_5_2017"	"24H"	"8"	"5"	"2017"	"NO"	"3"
"CHIG"	1.04040404040404	0.245989304812834	3.7	"24H_8_5_2017"	"24H"	"8"	"5"	"2017"	"NO"	"3"
"GNDVI"	0.3421926910299	0.10952380952381	0.649122807017544	"24H_8_5_2017"	"24H"	"8"	"5"	"2017"	"NO"	"3"
"SRATG"	2.04040404040404	1.24598930481283	4.7	"24H_8_5_2017"	"24H"	"8"	"5"	"2017"	"NO"	"3"
"BNDVI"	0.564245810055866	0.227513227513228	0.838709677419355	"24H_8_5_2018"	"24H"	"8"	"5"	"2018"	"NO"	"3"
"BWDR"	-0.471698113207547	-0.725768321513002	0.0654205607476636	"24H_8_5_2018"	"24H"	"8"	"5"	"2018"	"NO"	"3"
"CHIG"	2.51785714285714	0.429411764705882	8.63636363636364	"24H_8_5_2018"	"24H"	"8"	"5"	"2018"	"NO"	"3"
"GNDVI"	0.557312252964427	0.176755447941889	0.811965811965812	"24H_8_5_2018"	"24H"	"8"	"5"	"2018"	"NO"	"3"
"SRATG"	3.51785714285714	1.42941176470588	9.63636363636364	"24H_8_5_2018"	"24H"	"8"	"5"	"2018"	"NO"	"3"
"BNDVI"	0.515151515151515	0.170483460559796	0.767955801104972	"24H_9_1_2017"	"24H"	"9"	"1"	"2017"	"HI"	"3"
"BWDR"	-0.523809523809524	-0.752688172043011	-0.135135135135135	"24H_9_1_2017"	"24H"	"9"	"1"	"2017"	"HI"	"3"
"CHIG"	1.08571428571429	0.219895287958115	3.45454545454545	"24H_9_1_2017"	"24H"	"9"	"1"	"2017"	"HI"	"3"
"GNDVI"	0.351851851851852	0.0990566037735849	0.633333333333333	"24H_9_1_2017"	"24H"	"9"	"1"	"2017"	"HI"	"3"
"SRATG"	2.08571428571429	1.21989528795812	4.45454545454545	"24H_9_1_2017"	"24H"	"9"	"1"	"2017"	"HI"	"3"
"BNDVI"	0.436734693877551	0.119402985074627	0.730496453900709	"24H_9_1_2018"	"24H"	"9"	"1"	"2018"	"HI"	"3"
"BWDR"	-0.593533487297922	-0.774436090225564	-0.217948717948718	"24H_9_1_2018"	"24H"	"9"	"1"	"2018"	"HI"	"3"
"CHIG"	1.5375	0.225961538461539	6.64285714285714	"24H_9_1_2018"	"24H"	"9"	"1"	"2018"	"HI"	"3"
"GNDVI"	0.434628975265018	0.101511879049676	0.768595041322314	"24H_9_1_2018"	"24H"	"9"	"1"	"2018"	"HI"	"3"
"SRATG"	2.5375	1.22596153846154	7.64285714285714	"24H_9_1_2018"	"24H"	"9"	"1"	"2018"	"HI"	"3"
"BNDVI"	0.502824858757062	0.191588785046729	0.754189944134078	"24H_9_2_2017"	"24H"	"9"	"2"	"2017"	"HI"	"3"
"BWDR"	-0.535776614310646	-0.743073047858942	-0.16710875331565	"24H_9_2_2017"	"24H"	"9"	"2"	"2017"	"HI"	"3"
"CHIG"	0.96551724137931	0.240437158469945	2.73684210526316	"24H_9_2_2017"	"24H"	"9"	"2"	"2017"	"HI"	"3"
"GNDVI"	0.325581395348837	0.107317073170732	0.577777777777778	"24H_9_2_2017"	"24H"	"9"	"2"	"2017"	"HI"	"3"
"SRATG"	1.96551724137931	1.24043715846995	3.73684210526316	"24H_9_2_2017"	"24H"	"9"	"2"	"2017"	"HI"	"3"
"BNDVI"	0.53448275862069	0.164383561643836	0.843478260869565	"24H_9_2_2018"	"24H"	"9"	"2"	"2018"	"HI"	"3"
"BWDR"	-0.504178272980501	-0.755395683453237	0.0816326530612246	"24H_9_2_2018"	"24H"	"9"	"2"	"2018"	"HI"	"3"
"CHIG"	2.12962962962963	0.31638418079096	10.4444444444444	"24H_9_2_2018"	"24H"	"9"	"2"	"2018"	"HI"	"3"
"GNDVI"	0.515695067264574	0.136585365853659	0.839285714285714	"24H_9_2_2018"	"24H"	"9"	"2"	"2018"	"HI"	"3"
"SRATG"	3.12962962962963	1.31638418079096	11.4444444444444	"24H_9_2_2018"	"24H"	"9"	"2"	"2018"	"HI"	"3"
"BNDVI"	0.532467532467532	0.242339832869081	0.835443037974684	"24H_9_3_2017"	"24H"	"9"	"3"	"2017"	"HI"	"3"
"BWDR"	-0.506276150627615	-0.718256475047378	0.0545454545454545	"24H_9_3_2017"	"24H"	"9"	"3"	"2017"	"HI"	"3"
"CHIG"	0.963636363636364	0.248677248677249	3.37931034482759	"24H_9_3_2017"	"24H"	"9"	"3"	"2017"	"HI"	"3"
"GNDVI"	0.325153374233129	0.110588235294118	0.628205128205128	"24H_9_3_2017"	"24H"	"9"	"3"	"2017"	"HI"	"3"
"SRATG"	1.96363636363636	1.24867724867725	4.37931034482759	"24H_9_3_2017"	"24H"	"9"	"3"	"2017"	"HI"	"3"
"BNDVI"	0.46875	0.156462585034014	0.795454545454545	"24H_9_3_2018"	"24H"	"9"	"3"	"2018"	"HI"	"3"
"BWDR"	-0.566820276497696	-0.75886524822695	-0.0650887573964497	"24H_9_3_2018"	"24H"	"9"	"3"	"2018"	"HI"	"3"
"CHIG"	1.40298507462687	0.258241758241758	6.71428571428571	"24H_9_3_2018"	"24H"	"9"	"3"	"2018"	"HI"	"3"
"GNDVI"	0.412280701754386	0.114355231143552	0.770491803278688	"24H_9_3_2018"	"24H"	"9"	"3"	"2018"	"HI"	"3"
"SRATG"	2.40298507462687	1.25824175824176	7.71428571428571	"24H_9_3_2018"	"24H"	"9"	"3"	"2018"	"HI"	"3"
"BNDVI"	0.504761904761905	0.204359673024523	0.79874213836478	"24H_9_4_2017"	"24H"	"9"	"4"	"2017"	"HI"	"3"
"BWDR"	-0.533923303834808	-0.737061273051755	-0.0561056105610561	"24H_9_4_2017"	"24H"	"9"	"4"	"2017"	"HI"	"3"
"CHIG"	0.941176470588235	0.241573033707865	3	"24H_9_4_2017"	"24H"	"9"	"4"	"2017"	"HI"	"3"
"GNDVI"	0.32	0.107769423558897	0.6	"24H_9_4_2017"	"24H"	"9"	"4"	"2017"	"HI"	"3"
"SRATG"	1.94117647058824	1.24157303370787	4	"24H_9_4_2017"	"24H"	"9"	"4"	"2017"	"HI"	"3"
"BNDVI"	0.469135802469136	0.147869674185464	0.808917197452229	"24H_9_4_2018"	"24H"	"9"	"4"	"2018"	"HI"	"3"
"BWDR"	-0.566484517304189	-0.762571280456195	-0.0273972602739726	"24H_9_4_2018"	"24H"	"9"	"4"	"2018"	"HI"	"3"
"CHIG"	1.4	0.257425742574257	6.86666666666667	"24H_9_4_2018"	"24H"	"9"	"4"	"2018"	"HI"	"3"
"GNDVI"	0.411764705882353	0.114035087719298	0.774436090225564	"24H_9_4_2018"	"24H"	"9"	"4"	"2018"	"HI"	"3"
"SRATG"	2.4	1.25742574257426	7.86666666666667	"24H_9_4_2018"	"24H"	"9"	"4"	"2018"	"HI"	"3"
"BNDVI"	0.486725663716814	0.171122028219831	0.801801801801802	"24H_9_5_2017"	"24H"	"9"	"5"	"2017"	"HI"	"3"
"BWDR"	-0.550802139037433	-0.752402919240546	-0.0476190476190476	"24H_9_5_2017"	"24H"	"9"	"5"	"2017"	"HI"	"3"
"CHIG"	0.80952380952381	0.20855614973262	3.03333333333333	"24H_9_5_2017"	"24H"	"9"	"5"	"2017"	"HI"	"3"
"GNDVI"	0.288135593220339	0.0944309927360775	0.602649006622517	"24H_9_5_2017"	"24H"	"9"	"5"	"2017"	"HI"	"3"
"SRATG"	1.80952380952381	1.20855614973262	4.03333333333333	"24H_9_5_2017"	"24H"	"9"	"5"	"2017"	"HI"	"3"
"BNDVI"	0.527272727272727	0.183294663573086	0.825	"24H_9_5_2018"	"24H"	"9"	"5"	"2018"	"HI"	"3"
"BWDR"	-0.511627906976744	-0.746898263027295	0.020979020979021	"24H_9_5_2018"	"24H"	"9"	"5"	"2018"	"HI"	"3"
"CHIG"	1.77049180327869	0.298967671447781	7.25	"24H_9_5_2018"	"24H"	"9"	"5"	"2018"	"HI"	"3"
"GNDVI"	0.469565217391304	0.130044312989643	0.783783783783784	"24H_9_5_2018"	"24H"	"9"	"5"	"2018"	"HI"	"3"
"SRATG"	2.77049180327869	1.29896767144778	8.25	"24H_9_5_2018"	"24H"	"9"	"5"	"2018"	"HI"	"3"
"BNDVI"	0.428571428571429	0.0714285714285714	0.608695652173913	"4WK_1_1_2017"	"4WK"	"1"	"1"	"2017"	"NO"	"1"
"BWDR"	-0.6	-0.793103448275862	-0.417322834645669	"4WK_1_1_2017"	"4WK"	"1"	"1"	"2017"	"NO"	"1"
"CHIG"	1.10204081632653	0.105263157894737	2.97222222222222	"4WK_1_1_2017"	"4WK"	"1"	"1"	"2017"	"NO"	"1"
"GNDVI"	0.355263157894737	0.05	0.597765363128492	"4WK_1_1_2017"	"4WK"	"1"	"1"	"2017"	"NO"	"1"
"SRATG"	2.10204081632653	1.10526315789474	3.97222222222222	"4WK_1_1_2017"	"4WK"	"1"	"1"	"2017"	"NO"	"1"
"BNDVI"	0.517509727626459	0.14975845410628	0.711340206185567	"4WK_1_1_2018"	"4WK"	"1"	"1"	"2018"	"NO"	"1"
"BWDR"	-0.521472392638037	-0.761761761761762	-0.255605381165919	"4WK_1_1_2018"	"4WK"	"1"	"1"	"2018"	"NO"	"1"
"CHIG"	2.39344262295082	0.25531914893617	5.35	"4WK_1_1_2018"	"4WK"	"1"	"1"	"2018"	"NO"	"1"
"GNDVI"	0.544776119402985	0.113207547169811	0.727891156462585	"4WK_1_1_2018"	"4WK"	"1"	"1"	"2018"	"NO"	"1"
"SRATG"	3.39344262295082	1.25531914893617	6.35	"4WK_1_1_2018"	"4WK"	"1"	"1"	"2018"	"NO"	"1"
"BNDVI"	0.450704225352113	0.0452674897119342	0.626506024096386	"4WK_1_2_2017"	"4WK"	"1"	"2"	"2017"	"NO"	"1"
"BWDR"	-0.582150101419878	-0.802641802641803	-0.393258426966292	"4WK_1_2_2017"	"4WK"	"1"	"2"	"2017"	"NO"	"1"
"CHIG"	1.27777777777778	0.0537190082644627	3.25	"4WK_1_2_2017"	"4WK"	"1"	"2"	"2017"	"NO"	"1"
"GNDVI"	0.389830508474576	0.0261569416498994	0.619047619047619	"4WK_1_2_2017"	"4WK"	"1"	"2"	"2017"	"NO"	"1"
"SRATG"	2.27777777777778	1.05371900826446	4.25	"4WK_1_2_2017"	"4WK"	"1"	"2"	"2017"	"NO"	"1"
"BNDVI"	0.51304347826087	0.144254278728606	0.853658536585366	"4WK_1_2_2018"	"4WK"	"1"	"2"	"2018"	"NO"	"1"
"BWDR"	-0.525885558583106	-0.764112903225806	0.117647058823529	"4WK_1_2_2018"	"4WK"	"1"	"2"	"2018"	"NO"	"1"
"CHIG"	2.25581395348837	0.262376237623762	14	"4WK_1_2_2018"	"4WK"	"1"	"2"	"2018"	"NO"	"1"
"GNDVI"	0.530054644808743	0.115973741794311	0.875	"4WK_1_2_2018"	"4WK"	"1"	"2"	"2018"	"NO"	"1"
"SRATG"	3.25581395348837	1.26237623762376	15	"4WK_1_2_2018"	"4WK"	"1"	"2"	"2018"	"NO"	"1"
"BNDVI"	0.441860465116279	0.0580912863070539	0.635555555555556	"4WK_1_3_2017"	"4WK"	"1"	"3"	"2017"	"NO"	"1"
"BWDR"	-0.589403973509934	-0.798019801980198	-0.38047138047138	"4WK_1_3_2017"	"4WK"	"1"	"3"	"2017"	"NO"	"1"
"CHIG"	1.15909090909091	0.0745614035087718	3.15625	"4WK_1_3_2017"	"4WK"	"1"	"3"	"2017"	"NO"	"1"
"GNDVI"	0.366906474820144	0.0359408033826638	0.612121212121212	"4WK_1_3_2017"	"4WK"	"1"	"3"	"2017"	"NO"	"1"
"SRATG"	2.15909090909091	1.07456140350877	4.15625	"4WK_1_3_2017"	"4WK"	"1"	"3"	"2017"	"NO"	"1"
"BNDVI"	0.553719008264463	0.177033492822967	0.867647058823529	"4WK_1_3_2018"	"4WK"	"1"	"3"	"2018"	"NO"	"1"
"BWDR"	-0.483516483516484	-0.749745676500509	0.170506912442396	"4WK_1_3_2018"	"4WK"	"1"	"3"	"2018"	"NO"	"1"
"CHIG"	2.13333333333333	0.281609195402299	9.25	"4WK_1_3_2018"	"4WK"	"1"	"3"	"2018"	"NO"	"1"
"GNDVI"	0.516129032258065	0.123425692695214	0.822222222222222	"4WK_1_3_2018"	"4WK"	"1"	"3"	"2018"	"NO"	"1"
"SRATG"	3.13333333333333	1.2816091954023	10.25	"4WK_1_3_2018"	"4WK"	"1"	"3"	"2018"	"NO"	"1"
"BNDVI"	0.435897435897436	0.103444486547935	0.664921465968586	"4WK_1_4_2017"	"4WK"	"1"	"4"	"2017"	"NO"	"1"
"BWDR"	-0.594202898550725	-0.780823412639094	-0.336116910229645	"4WK_1_4_2017"	"4WK"	"1"	"4"	"2017"	"NO"	"1"
"CHIG"	1.25555555555556	0.180555555555556	4.26086956521739	"4WK_1_4_2017"	"4WK"	"1"	"4"	"2017"	"NO"	"1"
"GNDVI"	0.385665529010239	0.0828025477707006	0.680555555555556	"4WK_1_4_2017"	"4WK"	"1"	"4"	"2017"	"NO"	"1"
"SRATG"	2.25555555555556	1.18055555555556	5.26086956521739	"4WK_1_4_2017"	"4WK"	"1"	"4"	"2017"	"NO"	"1"
"BNDVI"	0.555555555555556	0.164251207729469	0.867768595041322	"4WK_1_4_2018"	"4WK"	"1"	"4"	"2018"	"NO"	"1"
"BWDR"	-0.481481481481481	-0.755454084221208	0.170984455958549	"4WK_1_4_2018"	"4WK"	"1"	"4"	"2018"	"NO"	"1"
"CHIG"	2.03174603174603	0.262376237623762	8.3125	"4WK_1_4_2018"	"4WK"	"1"	"4"	"2018"	"NO"	"1"
"GNDVI"	0.503937007874016	0.115973741794311	0.806060606060606	"4WK_1_4_2018"	"4WK"	"1"	"4"	"2018"	"NO"	"1"
"SRATG"	3.03174603174603	1.26237623762376	9.3125	"4WK_1_4_2018"	"4WK"	"1"	"4"	"2018"	"NO"	"1"
"BNDVI"	0.427450980392157	0.0454545454545455	0.65625	"4WK_1_5_2017"	"4WK"	"1"	"5"	"2017"	"NO"	"1"
"BWDR"	-0.600877192982456	-0.802575107296137	-0.349693251533742	"4WK_1_5_2017"	"4WK"	"1"	"5"	"2017"	"NO"	"1"
"CHIG"	1.3804347826087	0.0548523206751055	4.44444444444444	"4WK_1_5_2017"	"4WK"	"1"	"5"	"2017"	"NO"	"1"
"GNDVI"	0.408360128617363	0.026694045174538	0.689655172413793	"4WK_1_5_2017"	"4WK"	"1"	"5"	"2017"	"NO"	"1"
"SRATG"	2.3804347826087	1.05485232067511	5.44444444444444	"4WK_1_5_2017"	"4WK"	"1"	"5"	"2017"	"NO"	"1"
"BNDVI"	0.550200803212851	0.186046511627907	0.842105263157895	"4WK_1_5_2018"	"4WK"	"1"	"5"	"2018"	"NO"	"1"
"BWDR"	-0.48738379814077	-0.745635910224439	0.0769230769230769	"4WK_1_5_2018"	"4WK"	"1"	"5"	"2018"	"NO"	"1"
"CHIG"	2.23636363636364	0.292817679558011	7.85714285714286	"4WK_1_5_2018"	"4WK"	"1"	"5"	"2018"	"NO"	"1"
"GNDVI"	0.527896995708155	0.127710843373494	0.797101449275362	"4WK_1_5_2018"	"4WK"	"1"	"5"	"2018"	"NO"	"1"
"SRATG"	3.23636363636364	1.29281767955801	8.85714285714286	"4WK_1_5_2018"	"4WK"	"1"	"5"	"2018"	"NO"	"1"
"BNDVI"	0.415929203539823	0.0261569416498994	0.607594936708861	"4WK_2_1_2017"	"4WK"	"2"	"1"	"2017"	"LO"	"1"
"BWDR"	-0.609756097560976	-0.809345794392523	-0.418764302059496	"4WK_2_1_2017"	"4WK"	"2"	"1"	"2017"	"LO"	"1"
"CHIG"	1.38235294117647	0.0365853658536586	3.61538461538461	"4WK_2_1_2017"	"4WK"	"2"	"1"	"2017"	"LO"	"1"
"GNDVI"	0.408695652173913	0.0179640718562874	0.643835616438356	"4WK_2_1_2017"	"4WK"	"2"	"1"	"2017"	"LO"	"1"
"SRATG"	2.38235294117647	1.03658536585366	4.61538461538461	"4WK_2_1_2017"	"4WK"	"2"	"1"	"2017"	"LO"	"1"
"BNDVI"	0.519685039370079	0.179487179487179	0.772151898734177	"4WK_2_1_2018"	"4WK"	"2"	"1"	"2018"	"LO"	"1"
"BWDR"	-0.519302615193026	-0.748633879781421	-0.125	"4WK_2_1_2018"	"4WK"	"2"	"1"	"2018"	"LO"	"1"
"CHIG"	2.44444444444444	0.325581395348837	7.07692307692308	"4WK_2_1_2018"	"4WK"	"2"	"1"	"2018"	"LO"	"1"
"GNDVI"	0.55	0.14	0.779661016949153	"4WK_2_1_2018"	"4WK"	"2"	"1"	"2018"	"LO"	"1"
"SRATG"	3.44444444444444	1.32558139534884	8.07692307692308	"4WK_2_1_2018"	"4WK"	"2"	"1"	"2018"	"LO"	"1"
"BNDVI"	0.385416666666667	-0.00196463654223969	0.559322033898305	"4WK_2_2_2017"	"4WK"	"2"	"2"	"2017"	"LO"	"1"
"BWDR"	-0.632088520055325	-0.818830242510699	-0.477272727272727	"4WK_2_2_2017"	"4WK"	"2"	"2"	"2017"	"LO"	"1"
"CHIG"	1.21978021978022	0.0283400809716599	3.02857142857143	"4WK_2_2_2017"	"4WK"	"2"	"2"	"2017"	"LO"	"1"
"GNDVI"	0.378839590443686	0.0139720558882236	0.602272727272727	"4WK_2_2_2017"	"4WK"	"2"	"2"	"2017"	"LO"	"1"
"SRATG"	2.21978021978022	1.02834008097166	4.02857142857143	"4WK_2_2_2017"	"4WK"	"2"	"2"	"2017"	"LO"	"1"
"BNDVI"	0.52	0.151241534988713	0.761904761904762	"4WK_2_2_2018"	"4WK"	"2"	"2"	"2018"	"LO"	"1"
"BWDR"	-0.518987341772152	-0.761124121779859	-0.149425287356322	"4WK_2_2_2018"	"4WK"	"2"	"2"	"2018"	"LO"	"1"
"CHIG"	2.54385964912281	0.265193370165746	7.1875	"4WK_2_2_2018"	"4WK"	"2"	"2"	"2018"	"LO"	"1"
"GNDVI"	0.55984555984556	0.117073170731707	0.782312925170068	"4WK_2_2_2018"	"4WK"	"2"	"2"	"2018"	"LO"	"1"
"SRATG"	3.54385964912281	1.26519337016575	8.1875	"4WK_2_2_2018"	"4WK"	"2"	"2"	"2018"	"LO"	"1"
"BNDVI"	0.350819672131148	0.0220440881763527	0.557603686635945	"4WK_2_3_2017"	"4WK"	"2"	"3"	"2017"	"LO"	"1"
"BWDR"	-0.65551839464883	-0.810760667903525	-0.47919876733436	"4WK_2_3_2017"	"4WK"	"2"	"3"	"2017"	"LO"	"1"
"CHIG"	0.872881355932203	0.0323886639676114	2.74074074074074	"4WK_2_3_2017"	"4WK"	"2"	"3"	"2017"	"LO"	"1"
"GNDVI"	0.303834808259587	0.0159362549800797	0.578125	"4WK_2_3_2017"	"4WK"	"2"	"3"	"2017"	"LO"	"1"
"SRATG"	1.8728813559322	1.03238866396761	3.74074074074074	"4WK_2_3_2017"	"4WK"	"2"	"3"	"2017"	"LO"	"1"
"BNDVI"	0.536	0.186046511627907	0.761467889908257	"4WK_2_3_2018"	"4WK"	"2"	"3"	"2018"	"LO"	"1"
